id,name,genre,artists,album,popularity,duration_ms,explicit,Clusters,name_lower
723keHhbyPlh9sWWSCNsU0,alternative to love,alternative,Brendan Benson,The Alternative to Love,7,275960,False,3,alternative to love
7mkqtJT64b7DqVmsleEItj,alternative rush,alternative,"Rebelion, Sub Sonik, LXCPR",The First Dose,36,96203,False,0,alternative rush
72FGmNspFL56LlAmwM1Rzv,alternate realities pt. i,alternative,Feverkin,Alternate Realities (Original Soundtrack),27,265000,False,3,alternate realities pt. i
0qRSrdDK4xj1doRViNPYwM,roadrunner (alternative version),alternative,The Modern Lovers,The Modern Lovers (Expanded Version),44,295013,False,0,roadrunner (alternative version)
5w9JCQrdI23pJA68bJIUlJ,black sheep iii,alternative,Alternative Radio,Black Sheep III,4,184616,False,1,black sheep iii
7J3X43vYtibhBI3aIvLQL3,concertina ballerina,alternative,Alternative Radio,Retrospect,29,175098,False,1,concertina ballerina
5AAPK0dTyOrjpOE5CxZ4G5,the alternative song,alternative,Thousand Foot Krutch,Set It Off,10,264946,False,1,the alternative song
4CmPBOuhNWAA7AdaOYyTp5,the alternative,alternative,Cusp,Thanks So Much,23,214186,False,1,the alternative
6NFSt8JDyjn02DTVGZPVdF,all that i see,alternative,The Alternate Routes,A Sucker's Dream,17,227080,False,1,all that i see
6EmZb3bivxqrUsOgix6pP2,alternative reality,alternative,"MoonDeity, Phonk Killer",VOICE OF THE SOUL,18,149192,True,1,alternative reality
6Rt5MfCSRWFDFPKMT7LKPp,satellite city,alternative,Alternative Radio,Subject to Status,13,208431,False,1,satellite city
6D4DDG0bTiCaC4x8EBvkSi,lady stardust - alternative version - take 1,alternative,David Bowie,Lady Stardust (Alternative Version - Take 1),45,207131,False,0,lady stardust - alternative version - take 1
47ikjIBA3xrUUh9IwfSchC,new alternative,alternative,No Hotel,New Alternative,5,172710,False,1,new alternative
471RMuDrTQqwjdaZ3zLp9L,great summer - soundtrack version genre alternative,alternative,Vance Joy,Great Summer,38,222600,False,0,great summer - soundtrack version genre alternative
5LgImTEsMdxEqXa1J4p3CT,alternative,alternative,RØRY,hurt myself,9,184800,False,1,alternative
58aUcXS67lMkTXQ5sayQiZ,your name - alternative,alternative,"Lissom, Julien Marchal, Lowswimmer",Your Name,43,163182,False,0,your name - alternative
6VrBWh90BiwWmwKtvwWFcq,ambiente,ambient,J Balvin,Vibras,50,248826,False,0,ambiente
01MV13Hg9sfFNtgcMidjgE,ambient white tones,ambient,Hovar,Lean Noise,62,123702,False,0,ambient white tones
69pQIBBVLEDaEOdlGqJcyL,ambient reverie,ambient,Rangitoto,Ambient Reverie,43,123870,False,0,ambient reverie
1j1OFNK8Bg4KPZ9l6ME6MW,ambient,ambient,Sound Xscape,Ambient,20,208666,False,1,ambient
458TLdY9RwkXQaDTSaiLYi,ambient rain,ambient,chill phil,Rain & Thunder - Ambient Music,55,134000,False,0,ambient rain
36tnV7rW48F4aqS0oxOhrs,beyond,ambient,Avery's Ambient,A New Day,48,83478,False,0,beyond
3GOLdD4ay0GxLazBZlLlHM,ambient,ambient,Rayne,Ambient,17,32250,False,1,ambient
6CvRhqgufOLoYhujaZoxSt,ambient brown 150 hz soft q,ambient,Ambient Eclipse,Focus Freq.,56,182624,False,0,ambient brown 150 hz soft q
4XkGJeHgiHUL8vfdBEIXJQ,end,ambient,Kilometre Club,End,37,180768,False,0,end
594A2YE8gufLhoi5ZyZz1c,ambient,ambient,ERS Lofi,ambient,19,128093,False,1,ambient
5ARGEPa89VwWTVxdetKvyY,ambient thunder,ambient,chill phil,Rain & Thunder - Ambient Music,54,124000,False,0,ambient thunder
5KBPV8DAORKR4lNj1HId2b,ambient mood,ambient,A Deeper Sense,Ambient Mood,30,172107,False,1,ambient mood
1xrXbGlppVZ18pzHaLAZ9b,ambient,ambient,Spoofi,Ambient,16,115200,False,1,ambient
4H8xQ7eeZ79T1WFhruPzR6,ambient noise 100 hz,ambient,Suburban DZ,Sleep Sounds,53,220000,False,0,ambient noise 100 hz
2uNLgsyX4bQOG9GHMneisx,celestial civilization,ambient,Moonlynx,"Fantasy Ambient, Vol. 3",32,97989,False,1,celestial civilization
3LlPQMgGyUEUR3ytrhpplP,ambient,ambient,AIArt Electronics,Ambient,34,113554,False,1,ambient
4g6Vw8odUtPpxCQqpZwfGR,ambient rain noise,ambient,Dark Focus,Ambient Nature Noise,55,150095,False,0,ambient rain noise
3l4KxNbEjNmATOvW4YEWAJ,ambient dreamscapes,ambient,"Chillstic, Smerling Adames",Ambient Dreamscapes,28,79481,False,1,ambient dreamscapes
3aYlpdjI4wOVLUdGVmGfjG,ambient,ambient,Wolf Schranze,Liquify,19,96000,False,1,ambient
1qMZuBY2dSBJOCUI2FTjG8,ambient pink noise,ambient,Sleep Miracle,Ambient Pink Noise,49,173035,False,0,ambient pink noise
5QxaCLIIE5o4gLYgssVFZn,angels - ambient,ambient,"Inan, chylies, pandora.",Angels (Ambient),34,94500,False,1,angels - ambient
3D66U1iMeZX970rK6SAo5u,ambient,ambient,A Big Enough Sky,Glimpse of Us,18,96271,False,1,ambient
3IFcHLSFHp57q82Mp8Mljj,ambient shore,ambient,"The Quiet Path, The Slumbering One",Ambient Shore,50,150000,False,0,ambient shore
5Koc9TQ8BgOxoBgq9FXNav,path lit,ambient,Kazuma Okabayashi,Path Lit,32,124500,False,1,path lit
3SsFgvT5api7ZGBP4FcMX0,ambient,ambient,331Music,Royalty Free Background Music,10,133286,False,1,ambient
0XHDwwGxM46ao9RpbEQ6gN,ambient waves (green noise),ambient,Oxford Deluxe Noise,Deluxe Green Noise,46,125436,False,0,ambient waves (green noise)
3Q7KcpMhob3lM0B1Eb2CJw,deficit,ambient,ambient graffiti,deficit,19,65122,False,1,deficit
3QA585uZRmxPjx7ZQELHDP,ambient,ambient,SerenitySounds,Ambient,13,120575,False,1,ambient
5IkeBdcbDC94iIKtHmoXWE,ambient pink noise flow,ambient,Mindful Measures,Pink Noise Mindfulness,46,172000,False,0,ambient pink noise flow
3fDQMwNQtVatzEYwlvzkCW,eternal - nature,ambient,"LUNIQ., Retland",Eternal Souls,34,181600,False,0,eternal - nature
1BkVKhcWhNQPskTxeG0Tqq,ambient,ambient,Piano Peace,Music for Stress Relief,12,180612,False,1,ambient
0gF1Avb6FP3MMFaKiblmvX,ambient river sounds,ambient,The Slumbering One,Peaceful Slumber,47,124000,False,0,ambient river sounds
7g4r6BGlrWtayJmU0Gxm0v,circle 29,ambient,"Foam and Sand, Robot Koch, TWO LANES",Foam and Sand,33,178951,False,1,circle 29
4CyiJHqrBVUm3GAYqmxik4,ambient,ambient,Baby Beethoven,Zen of Rain,22,141335,False,1,ambient
3ZNrIqp3hUhOyc3KN02v2w,ambient pink noise sound,ambient,Dylan Charbeneau,Ambient Pink Noise Sound,45,176000,False,0,ambient pink noise sound
3isyvp5xVyc9779EwzD3AJ,suburbia,ambient,Eyolf,Suburbia,26,171718,False,1,suburbia
3rXT2Ga6bG5xBiH9RyjMfz,ambient,ambient,Jordin McCullen,Mystic Forest,12,84000,False,1,ambient
4XHaA4QqMFvVtXIBWnG2oo,ambient air,ambient,Hania Norman,Ambient Air,44,150934,False,0,ambient air
3n3spwF5SW66OzLxgim01Z,stormsails,ambient,"Antarctic Wastelands, Ether Valley",stormsails,21,130000,False,1,stormsails
7jQoxYmU5H36KlzeQD029t,ambient,ambient,Mosaic,Mosaic II,6,139130,False,1,ambient
4dFj5rAfLmDPgpGXn8uIrC,ambient green noise with waves,ambient,Relaxation Labs,Green Noise for Sleep and Stress Relief,44,180875,False,0,ambient green noise with waves
16uze3mmplofI9gIh0XqcA,reverie,ambient,"LUNIQ., AstroPilot",Space Walk,27,193516,False,1,reverie
23G0QOx8GVEw8TxAJVm57O,ambient,ambient,beef,REUPLOAD,12,51341,False,1,ambient
7Eg7ekIj1XI5nknQN9ZGRv,ambient river,ambient,The Slumbering One,Peaceful Slumber,45,127000,False,0,ambient river
2XzOLSF2bmPVnLLJyfEkxO,restful nocturne,ambient,Sensitizer,Restful Nocturne,29,158000,False,1,restful nocturne
7w58V5KtplmuJpuTilEJ1Z,ambient,ambient,Binaural Beats Sleep,"Binaural Beats: Soothing and Ambient Sleep Sounds of Alpha Waves, Delta Waves, Isochronic Tones, Brainwave Entrainment and Sleeping Music",7,107049,False,1,ambient
3kQ8phZBhMYWO447GY9iNn,"ambient sleep sounds (mindfulness & relaxation), pt. 01",ambient,Sleepy John,Ambient Sleep Sounds (Mindfulness & Relaxation),42,122000,False,0,"ambient sleep sounds (mindfulness & relaxation), pt. 01"
1LTtm4x8TBPb1CcOeeshvK,ambient alcove,ambient,Ksawery Antol,Velvet Vapors,22,124826,False,1,ambient alcove
5NRStTCLTmkwy1wQgIkAl7,ambient,ambient,"Binaural Slaapmuziek, Binaural Tidur, Binaural Música Para Sono Profundo",Deep Sleep,12,328063,False,3,ambient
6rXBvJrzAjMxoMClmOsICW,ambient rain music,ambient,"The Quiet Path, The Slumbering One",Ambient Rain Music,43,142500,False,0,ambient rain music
2vJjUXJlquNXXGjKiDiSwI,anime thighs,anime,"MC Virgins, wonder",Anime Thighs,52,154838,True,0,anime thighs
0bUsZ520JrK3cqkXXaXYXd,anime eyes,anime,Kacey Musgraves,Deeper Well,50,198026,False,0,anime eyes
7moK3Xtu1xlyyBWSsUHVRz,thick niggas and anime tiddies,anime,Dbangz,Thick Niggas and Anime Tiddies,47,90096,True,0,thick niggas and anime tiddies
4Q5Mitg761uwOGtCd7Slpl,anime,anime,JOY.,ANIME,43,160093,False,0,anime
1V5NeterwmOXoHiDurxb5Z,anime tiddies,anime,Big Gay,BlueBooth,29,185782,True,1,anime tiddies
7iADAR5JwsqpXKHAPmhmwp,anime girl,anime,"Shiki-TMNS, Kodama Boy, Big Gay",Anime Girl,41,154183,True,0,anime girl
79au1QLIpfauzKI60K3WcO,anime intro,anime,Public Theatre,Soulless And Friends,39,181915,False,0,anime intro
77MhMKDCBu2XNs1Dzu2AK6,anime world,anime,SahBabii,Squidtastic,38,194361,True,0,anime world
5Sl2yniRKYfxG81byXIMg5,anime in the background,anime,"Shiki-TMNS, Kodama Boy",Anime In The Background,33,235728,True,0,anime in the background
38yqKz2oVyauelwQVHvL2I,hentai bitch,anime,"Shiki-TMNS, Kodama Boy, Big Gay",Hentai Bitch,49,171514,True,0,hentai bitch
5Bj8OQClC6mEkSiQ8LgGi2,trap anthem,anime,"MC Virgins, Yun Head",Trap Anthem,53,132790,True,0,trap anthem
0ZooLmoCBKZEhNDeefFz3G,animetal,anime,Within Destruction,ANIMETAL,38,233666,True,0,animetal
1XrxPLR9PdoJ79moVrDU99,anime thighs,anime,LIGHTSUNZAYN,ANIME THIGHS,32,99657,False,1,anime thighs
0IuVugBG2yBQITDSsebsZa,anime freak,anime,"Shiki-TMNS, Kodama Boy",Anime Freak,34,133047,True,1,anime freak
1QO9wCmAiUJh5WpnQmLnxR,anime and chill,anime,"Shiki-TMNS, Kodama Boy",Anime and Chill,34,160576,True,1,anime and chill
3AgysBzwpkd2HRaYJkmI8H,anime,anime,Ankhal,ANTI JUDAS RELOADED,24,161973,True,1,anime
7Eg65iJRfOlIIbe7nJDYLf,anime,anime,Adry HA,Anime,19,60000,False,1,anime
2Wqn2HD92ZdT9U9tjM7Ayx,anime lover - sped up,anime,Kubusiowy,anime lover (sped up),33,103527,True,1,anime lover - sped up
6bzceiEr9C3UlK13ucWfhZ,anime,anime,nobigdyl.,SOLAR,18,156493,False,1,anime
5VLXraxprI6R0XWutETTuk,anime bitch,anime,"Shiki-TMNS, D-Real, Hentai Dude",Anime Bitch,32,168657,True,1,anime bitch
2erIIEIiMOYscoU7aO6V37,anime,anime,Cole Harris,"Cole's World, Vol. 1",17,68330,False,1,anime
6Ur2PcmVl7DjixesrLL7fE,anime imperfette,anime,Matteo Bocelli,From Scratch (Soundtrack from the Netflix Series),43,210586,False,0,anime imperfette
2wLLcSdMa5NjG0TzqtbuaB,anime,anime,Greg Maroney,The Journey,27,262586,False,3,anime
6Cd2pIwYONxEWBjmkOUIVM,anime & chardonnay,anime,"Charlie Curtis-Beard, Akintoye",Polaroids of Venice,31,133333,True,1,anime & chardonnay
5h5nuAZnJFEaiAuSoMBOv2,anime,anime,Negative XP,Gamer 2,19,94701,False,1,anime
0hhTeyHKkasI7jSNCZwJTR,anime theme song,anime,Mom Jeans.,Sweet Tooth,30,191770,True,1,anime theme song
2A1Ut0tKBvDTvQE0wnjbYG,anime,anime,A-bug,Relax Time,13,185600,False,1,anime
4TmbaRWP7O31K2wa9HemRz,anime thighs - ovg! remix,anime,ovg!,Oppai and Thicc Thighs,32,158326,True,1,anime thighs - ovg! remix
0YNWfS5DPebkYeeqCn5Uu2,anime,anime,Lulsnake,Anime,8,140564,True,1,anime
705TTh8OO5IbIoa8hCIgnb,anime shuffle,anime,Jafiki,Jafiki's Tiki Shack,29,63668,False,1,anime shuffle
13yJa0to50I310jKiUWd2w,anime,anime,Kenz,Anime,16,149196,False,1,anime
1Uit6wCgxjlLs5dFoTkerh,anime dream queen,anime,bedfashion,Anime Dream Queen,29,170080,False,1,anime dream queen
5mfl6iJ1HkcOmNhyAb2L3Q,anime,anime,Omar Sanchez,Anime,16,206826,False,1,anime
35tZgFGkFS4NPCsFp1QgxO,anime,anime,Kid Fresco,Anime,17,159836,True,1,anime
2LuyZnQOYyP6wXLua9WFxI,anime tiddies,anime,Simon Chylinski,Anime Tiddies,29,224000,False,1,anime tiddies
0yPpMfrafFauSvW2vtkiNZ,anime,anime,Lulsnake,Red Dead Redemption,8,140564,True,1,anime
5C3Lwj1pbCD4epoNPAj5mn,anime tyan,anime,All$tar,Anime Tyan,32,137560,False,1,anime tyan
3yyFNFV2MQIQ4M6Rj88Eru,anime,anime,Mari Ferrari,Anime,15,164250,True,1,anime
203pX8h8pXQ7rdIb1u4edQ,anime sensei cypher,anime,"GameboyJones, None Like Joshua, Geno Five, Mir Blackwell, Zach B, Callon B, Delta Deez, DA-WOLF, IAMCHRISCRAIG, Jamar Rose, FrivolousShara",Anime Sensei Cypher,24,468124,False,3,anime sensei cypher
3ww5C1Ul4bmH9eC8sGxqMj,anime,anime,Alon Baby,Anime,9,146260,False,1,anime
6lhGEJnKyu6jRUbenSOSaR,anime,anime,"JC Maverick, Marvodagreat",Fusion,12,216737,True,1,anime
4dPTsJMa0nWaOb3tD1IeQP,anime foreign,anime,5L,anime foreign,26,102379,False,1,anime foreign
3u3ejcdFso0mjzDL6DeUbt,anime,anime,Candy Valkyries,Chapter I,12,128009,False,1,anime
45a9ePSCf81gXlzOs0SKZL,anime elegy,anime,Flamingosis,Better Will Come,24,248647,False,3,anime elegy
4c8RGzQ6BXbVvTVfGz6Eb2,anime,anime,"Alan Aztec, Tonpachi",Anime,12,130063,False,1,anime
1xcX9pPYsA37Co2rquCsiq,anime break,anime,Klaus Veen,Lekker Setje Beats,25,115636,False,1,anime break
2Epln3Zs8g9wquA6DhZHYh,anime,anime,Ernesto.,City Lights,16,213838,False,1,anime
2iVgXBHLiq1RbTtiqoiMxo,anime duos cypher,anime,"954mari, Jhbboss, BlvkDivmonds, Connor Quest!, Shwabadi, Ham Sandwich, Delta Deez, DizzyEight, Mix Williams",Anime Duos Cypher,23,420006,True,3,anime duos cypher
0Et5LennQBo7aPBdmAyy4b,anime,anime,LUCKY TAPES,ANIME,16,162287,False,1,anime
5c9FVc8cSIH4yg6sHPdpU3,anime pussy eater,anime,666FUCKTHECOPS,ANIME PUSSY EATER,24,118625,True,1,anime pussy eater
5vm7y9SmcH0S1NOQanb8rQ,black metal terrorist | 13 m t,black-metal,Denzel Curry,TA13OO,41,161626,True,0,black metal terrorist | 13 m t
3GlVq6iVOxZJQ8gPm84avl,black metal,black-metal,Venom,Black Metal,31,221693,False,1,black metal
6wWk8iH3YBmd3gf2IrSgtJ,black metal war!,black-metal,Graveland,1050 Years of Pagan Cult,29,125080,False,1,black metal war!
0M1pfDTZGWC7cBuEx3FwwT,blackened (remastered),black-metal,Metallica,...And Justice for All (Remastered),52,402143,False,3,blackened (remastered)
7GsiK5vB9wMXkCZtMwCNX9,open the gates - re-recording 2024,black-metal,Dark Funeral,Open the Gates (Re-Recording 2024),31,280031,False,3,open the gates - re-recording 2024
0jmyo9QOmFbjDCYpNaPDhy,black metallic,black-metal,Catherine Wheel,Ferment,35,438906,False,3,black metallic
2Qt1jacZPSCRjGAXuoUgTt,exercises in futility iv,black-metal,Mgła,Exercises in Futility,35,285720,True,3,exercises in futility iv
0F9UVimDz55393WK4U5Si2,black metal ist krieg,black-metal,Nargaroth,Black Metal Ist Krieg,29,305613,False,3,black metal ist krieg
5SPB9fyQfI1zyTu1XosYlJ,black metal,black-metal,"Reverend Beat-Man, Izobel Garcia",Baile Bruja Muerto,22,241653,False,1,black metal
3867OELXCNpXgtLMPRRlNd,black metal,black-metal,Venom,In League With Satan,39,224160,False,0,black metal
0LsNJ1h4WWX8T9wZJW9u8l,open the gates,black-metal,Dark Funeral,In The Sign... (Re-issue + Bonus) [Deluxe Version],29,274093,False,3,open the gates
6qyvkFOkFIoGQYhCMdduQs,desecrate jesus name,black-metal,Mutiilation,Hail Satanas We Are the Black Legions,29,335666,True,3,desecrate jesus name
30mGnM5QNhzMVmIegDhfFs,blackened (remastered),black-metal,Metallica,...And Justice for All (Remastered Deluxe Box Set),40,402143,False,3,blackened (remastered)
0GkMvnua2Tn8B2td4JMv1o,the wanderer,black-metal,Emperor,Anthems To The Welkin At Dusk,29,174293,False,1,the wanderer
62f5Wr85zS0rEhnh7Ege1Z,black metal sucks,black-metal,Lich King,Do-Over,27,189280,False,1,black metal sucks
1XyOp2NySUezomjRilMF7y,the prison of mirrors,black-metal,Xasthur,Subliminal Genocide,23,762586,False,3,the prison of mirrors
5B9UKWgLHrCje01SctHlAN,black metal rap,black-metal,"Ouija Macc, Golden Bsp, Merkules",Hideous,20,132000,True,1,black metal rap
64on8TuZfY0q1G69JracXM,black wind of war,black-metal,Mutiilation,Hail Satanas We Are the Black Legions,29,251533,True,3,black wind of war
5EHkbreR3DQqdamBXUdx7V,age of excuse i,black-metal,Mgła,Age of Excuse,29,449764,True,3,age of excuse i
6S5VkcX3Gmqw8EJY6yFy64,holdin on to black metal,black-metal,My Morning Jacket,Circuital,24,259333,False,3,holdin on to black metal
6wRn5jq47MI069KEtIB0VW,black metal,black-metal,Pigeon Pit,Treehouse,18,137560,True,1,black metal
2TBQumizpQavXCYKVmioeu,shot,black-metal,Blade and Bath,Rotten in Loneliness,27,381229,True,3,shot
5d7elpM2UWz8NSAXSD88eO,1934,black-metal,Wayfarer,American Gothic,15,85128,False,1,1934
2k18UXAimUTXBS83Gg5SyL,black metal cult,black-metal,Mutiilation,Black Metal Cult,17,359628,True,3,black metal cult
2h2pYVgAyNHe1OAbxz2G5C,hominicide,black-metal,Mutiilation,Black Metal Cult,16,418288,True,3,hominicide
4I9cPT95zFZxQASHIIDOyt,black metal,black-metal,"Vader, Bart Krysiuk",Necropolis,25,193693,False,1,black metal
55o6Fl7eREkwLGl5qqYYnq,at war with satan (introduction),black-metal,Venom,Black Metal,19,139933,False,1,at war with satan (introduction)
7EOQkhF7XjesdoSFn9x10Y,black metal,black-metal,Dimmu Borgir,Inspiratio Profanus,26,205115,False,1,black metal
1wTkT3b4kn7qENfiAtoNVr,phthonos i,black-metal,Aara,Phthonos,25,258010,False,3,phthonos i
3cHVTCXR5vQqLihkWOKpWE,satanic black metal in hell,black-metal,Urgehal,Goatcraft Torment,25,273613,False,3,satanic black metal in hell
4YVzrDGO4hfTYMhZWN4Vl6,black metal war,black-metal,Graveland,Thousand Swords,24,101240,False,1,black metal war
3mUbV2aUqEBrkaFObGgqMA,ash of ages,black-metal,1349,Ash of Ages,23,327013,False,3,ash of ages
0Cg3iSLbQZU1EZnZGkUncu,selling yourself to die,black-metal,Xasthur,Selling Yourself to Die,23,224733,False,1,selling yourself to die
3WBUkNHTHZ7J1lRoA5kcl0,cave of the dark dreams,black-metal,Behexen,The Poisonous Path,27,228908,False,1,cave of the dark dreams
6gEIkN8SSg8hp4NENkyYFA,blackened 2020,black-metal,Metallica,Blackened 2020,30,332333,False,3,blackened 2020
2PgdCBf1HMYihOQY0yDFNZ,ignem purificat lilitu,black-metal,Asagraum,"Veil Of Death, Rapture",16,292547,False,3,ignem purificat lilitu
5umG01vYs9Sl2aD7FF1s2m,black fire upon us,black-metal,Metalocalypse: Dethklok,Dethalbum II,30,340026,True,3,black fire upon us
2PFoYVONNUOm7HHkTAJers,blackened (live - seattle '89),black-metal,Metallica,...And Justice for All (Remastered Deluxe Box Set),28,397260,True,3,blackened (live - seattle '89)
4k3Bly3byCDTTvM92qsaP5,the fall of islam,black-metal,Mutiilation,Black Metal Cult,13,528452,True,3,the fall of islam
3C7Bq0h9nmuxVzeCowibOa,beyond the great vast forest,black-metal,Emperor,In The Nightside Eclipse,23,360600,False,3,beyond the great vast forest
2CdC7slyc2pI4kNPWW5pwP,black metal,black-metal,Max Jury,All I Want (The Sonic Factory Sessions),19,226000,False,1,black metal
392wVzPBkeTpfjHCRaXKTo,black metal suicide - claws of perdition,black-metal,Nattefrost,Terrorist,18,134693,False,1,black metal suicide - claws of perdition
0yzqhAds28PaBvESgK5RwW,true norwegian black metal,black-metal,Sprain,Sprain,32,208000,False,1,true norwegian black metal
6F8Z3pWp0MjmFOmbuw9vwv,suffer the gestalt,black-metal,Mutiilation,"Remains of a Ruined, Dead, Cursed Soul",22,209800,True,1,suffer the gestalt
6sKBcinDWuHA05KZ5K3SP1,frost,black-metal,Enslaved,Frost,19,172000,False,1,frost
062HRBV5RIBZ0q7rHrEDOQ,holdin on to black metal,black-metal,My Morning Jacket,Circuital (Deluxe Edition),27,259333,False,3,holdin on to black metal
5gVcArTwBAbIcBmbQGWDxu,watchers,black-metal,Mayhem,Esoteric Warfare,23,379146,False,3,watchers
3FDrNgAYglC7ZQGRKjmEcC,black metal is krig,black-metal,Witch Club Satan,Witch Club Satan,19,223546,False,1,black metal is krig
3xsXSipYJc4QUcWdPuiVuF,nocte aeterna,black-metal,Nocturnal Depression,Near to the Stars,25,290803,False,3,nocte aeterna
6fhMr43V3Scd0ClOyGDbfy,black metal tornado,black-metal,Sabbat,Sabbaticult,7,320987,False,3,black metal tornado
6U59xekWOtch0p4MOWbv9L,bluegrass,bluegrass,E the profit,E for Effortless,46,117200,True,0,bluegrass
2RP0D7fmw1RbaK12rls2Fm,bluegrass is... (reprise),bluegrass,"Mark Lavengood, Billy Strings",No Part of Nothin',33,158459,False,1,bluegrass is... (reprise)
29qFlNOssruDfoEN8vN2Uu,foggy mountain breakdown,bluegrass,Flatt & Scruggs,Town and Country,43,140413,False,0,foggy mountain breakdown
27nNauGheTGO5gdQSHlUVd,bluegrass,bluegrass,"Yestalgia, Loafy Building",Passing Ships,46,106849,False,0,bluegrass
6O4Ad3jqaWu1jPJRu5SlXj,foggy mountain breakdown,bluegrass,Joe Maphis,100 Greatest Bluegrass Hits,29,133000,False,1,foggy mountain breakdown
0YwNdeDFbGP6AGwsQrtzdY,i am a man of constant sorrow - radio edit,bluegrass,"The Soggy Bottom Boys, Dan Tyminski","O Brother, Where Art Thou? (Original Motion Picture Soundtrack)",57,190000,False,0,i am a man of constant sorrow - radio edit
135azaYAe8sbyLk54e8wON,blue ridge mountain blues,bluegrass,Patty Stoneman,100 Greatest Bluegrass Hits,18,122960,False,1,blue ridge mountain blues
6XHbYnwTB7YoSV4TLeycuB,blue moon of kentucky,bluegrass,Bill Monroe & His Blue Grass Boys,Anthology,36,126466,False,0,blue moon of kentucky
2bCZzUnK0b8C7XkgzSHVum,bluegrass,bluegrass,Ian Munsick,White Buffalo,29,197933,False,1,bluegrass
5X03JHMM85JPUlmbW4CovB,tramp on the street,bluegrass,Betty Jean Robinson,100 Greatest Bluegrass Hits,27,228173,False,1,tramp on the street
3iUVv4ZwMtKpU7QeAQ9nvd,bluegrass,bluegrass,Quadry,Malik Ruff,25,237869,True,1,bluegrass
6ZbB8z8u7mY40Ap3hsBMqi,uncle penn,bluegrass,Rose Lee Maphis,100 Greatest Bluegrass Hits,26,135066,False,1,uncle penn
3Ts9EvHUcJ7KyjW6EQfh60,bluegrass green,bluegrass,Jonathan Hutcherson,Bluegrass Green,26,195332,False,1,bluegrass green
1qS8s2xcuMf2u1TtD72PvD,earl's breakdown,bluegrass,Josh Graves,100 Greatest Bluegrass Hits,19,128266,False,1,earl's breakdown
6Eso0jRCqU0yVPv7z67pJX,bluegrass,bluegrass,Trixie Mattel,Two Birds,20,238336,False,1,bluegrass
0yTFIWTUly0ts1BsGtJmby,salty dog blues,bluegrass,"Benny Martin, Josh Graves",100 Greatest Bluegrass Hits,26,90640,False,1,salty dog blues
1JQA4IRzV6Qfb6MjMyoV8i,bluegrass,bluegrass,Ian Munsick,White Buffalo (Introduce You To God),18,197933,False,1,bluegrass
74DSr5CC8YdrElw29uqu5a,bluegrassish,bluegrass,Cap'n Jazz,Analphabetapolothology,19,68253,False,1,bluegrassish
0uCEAC3TnfzXzLl1zDnfNn,muleskinner blues,bluegrass,The Stonemans,100 Greatest Bluegrass Hits,22,225240,False,1,muleskinner blues
